ID#	1							
Name	2_3-dinor-8-iso-PGF2a							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	3,854	7675	710,83	161227	5,209	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	3,837	7387	402,04	133478	5,186	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	3,851	44112	573,25	200990	5,203	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	3,845	45655	1151,67	179798	5,191	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	3,854	73313	1071,69	195353	5,209	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	3,84	71966	2253,65	183291	5,188	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	3,852	168099	1416,64	229897	5,205	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	3,838	154612	1192,95	203187	5,183	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	3,861	71	5,05	173279	5,21	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	4,037	479	25,97	165433	5,207	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	4,011	777	33,29	171831	5,206	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	4,014	708	59,34	166912	5,203	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	3,787	85	5,58	161632	5,204	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	4,007	199	15,74	153028	5,206	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	4,015	694	52,76	145143	5,208	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	4,026	691	60,48	138945	5,203	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	4,016	690	33,3	200600	5,202	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	4,029	984	31,67	194864	5,198	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	4,007	621	19,29	193715	5,183	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	4,009	619	18,08	171884	5,19	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	3,802	51	6,11	175649	5,192	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	3,991	638	47,29	173944	5,184	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	3,995	600	62,02	162583	5,193	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	3,992	1551	52,8	197131	5,18	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	4,028	2040	88,08	194466	5,208	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	4,028	623	54,16	186985	5,213	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	4,013	611	30,89	175140	5,201	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	4,024	373	28,83	189833	5,206	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	4,016	1856	69,68	196310	5,197	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	4,01	404	32,03	160037	5,194	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	3,997	1103	41,22	180182	5,2	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	4,032	1922	82,47	210769	5,209	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	4,009	369	23,47	192076	5,191	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	4,042	576	38,74	172211	5,212	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	4,013	434	27,35	233596	5,206	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	4,004	1547	174,44	172651	5,189	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	4,02	371	48,68	153959	5,204	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	4,001	1857	139,19	255092	5,192	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	4,028	1838	71,11	234803	5,209	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	4,027	593	31,52	197285	5,198	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	3,825	267	9,6	174124	5,188	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	4,028	2834	139,45	213630	5,204	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	3,996	531	55,91	179643	5,184	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	4,005	1738	77,45	231266	5,191	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	3,931	6	1,75	133276	5,2	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	4,019	949	42,11	193919	5,189	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	4,033	505	43,43	179561	5,207	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	4,017	1081	60,29	197437	5,198	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	4,018	263	9,78	219306	5,205	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	4,01	723	13,95	147949	5,201	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	4,027	493	33,25	154924	5,195	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	4,035	738	46,28	202844	5,203	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	4,017	3321	207,76	174514	5,195	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	4,005	2028	131,26	198669	5,187	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	4,012	1162	45,11	208835	5,208	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	3,997	1183	71,33	200402	5,195	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	4,009	1329	159,73	167073	5,207	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	-----	-----	-----	149042	5,212	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	4	365	16,11	164129	5,198	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	3,867	52	2,7	192292	5,192	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	4,013	824	31,7	184551	5,198	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	4,02	146	14,21	184309	5,198	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	4,019	1778	96,69	195554	5,206	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	-----	-----	-----	176231	5,215	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	4,007	200	17,75	196792	5,205	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	4,009	799	44,94	177033	5,207	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	4,031	598	35,32	199732	5,208	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	4,015	1100	113,14	200152	5,2	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	4,046	500	40,88	192405	5,207	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	-----	-----	-----	175564	5,202	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	4,026	577	25,13	150753	5,204	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	3,997	687	36,88	190407	5,187	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	4,024	656	47,26	150829	5,207	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	3,808	135	12	192016	5,203	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	4,022	406	25,2	183131	5,2	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	4,016	703	36,33	194850	5,204	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	4,008	1142	89,51	179435	5,207	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	4,03	1037	56,9	195370	5,206	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	4,01	809	32,25	169899	5,202	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	4,014	251	11,5	165517	5,208	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	4,021	1092	45,12	223135	5,199	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	4	116	20,27	177364	5,199	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	4,036	372	26,07	175599	5,207	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	4,009	366	24,57	115579	5,204	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	3,864	130	13,93	218058	5,2	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	4,003	789	52,97	187681	5,187	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	4,042	652	58,91	187667	5,214	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	3,971	730	41,94	217402	5,184	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	3,998	828	41,69	186399	5,199	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	4,02	986	58,77	186578	5,207	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	4,016	574	25,39	200406	5,206	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	-----	-----	-----	132248	5,202	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	4,005	227	11,83	192352	5,2	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	4,027	307	20,21	215043	5,211	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	4,02	97	3,9	188509	5,218	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	4,033	980	35,57	206437	5,212	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	-----	-----	-----	179759	5,199	06/03/15 08:40
								
ID#	4							
Name	PGE3							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	4,128	849042	415,94	68452	4,843	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	4,112	1255754	334,63	67394	4,826	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	4,126	793568	530,18	60212	4,84	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	4,116	1134580	593,89	52056	4,828	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	4,132	805529	424,01	61416	4,849	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	4,118	1134127	859,15	55389	4,827	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	4,13	812215	449,42	60549	4,842	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	4,108	1069691	294,63	55118	4,823	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	4,128	1062888	490,3	67650	4,834	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	4,112	1413590	648,22	71056	4,825	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	4,134	1238209	398,42	80455	4,856	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	4,11	1635963	375,83	72525	4,821	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	4,094	1716165	246,08	86054	4,835	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	4,102	2001686	217,75	76317	4,814	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	4,134	726570	241,06	68886	4,847	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	4,137	741882	329,29	59513	4,851	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	4,128	779991	448,35	63588	4,84	05/03/15 19:13
22	PR01_EXAMPLE_AAC_0001QC_B2.lcd	Unknown	4,125	790711	495,12	61025	4,837	05/03/15 19:42
23	PR01_EXAMPLE_AAC_0001QC_C1.lcd	Unknown	4,136	818302	352,74	67461	4,839	05/03/15 22:06
24	PR01_EXAMPLE_AAC_0001QC_C2.lcd	Unknown	4,144	859985	279,93	61182	4,849	06/03/15 00:30
25	PR01_EXAMPLE_AAC_0001QC_D1.lcd	Unknown	4,139	899264	341,84	56084	4,846	06/03/15 02:54
26	PR01_EXAMPLE_AAC_0001QC_D2.lcd	Unknown	4,139	897853	462,11	58507	4,843	06/03/15 05:18
27	PR01_EXAMPLE_AAC_0001QC_E1.lcd	Unknown	4,135	1137156	492,09	67707	4,839	06/03/15 07:57
28	PR01_EXAMPLE_AAC_0001QC_E2.lcd	Unknown	4,133	1180128	523,48	78880	4,837	06/03/15 10:35
29	PR01_EXAMPLE_AAC_0001QC_F1.lcd	Unknown	4,111	1173233	621,96	66996	4,816	06/03/15 13:13
30	PR01_EXAMPLE_AAC_0001QC_G1.lcd	Unknown	4,111	1161436	329,19	65570	4,82	06/03/15 15:23
31	PR01_EXAMPLE_AAC_0001QC_G2.lcd	Unknown	4,111	1196198	640,36	69013	4,824	06/03/15 15:52
32	PR01_EXAMPLE_AAC_0001QC_H1.lcd	Unknown	4,107	1119189	272,09	60271	4,818	06/03/15 17:47
33	PR01_EXAMPLE_AAC_0001QC_H2.lcd	Unknown	4,116	1179115	422,57	59601	4,825	06/03/15 18:16
34	PR01_EXAMPLE_AAC_003_A1.lcd	Unknown	4,109	6761730	979,93	68525	4,818	06/03/15 14:11
35	PR01_EXAMPLE_AAC_007_A1.lcd	Unknown	4,136	2691191	616,78	82971	4,842	06/03/15 00:01
36	PR01_EXAMPLE_AAC_013_A1.lcd	Unknown	4,144	4858601	1056,43	74605	4,846	05/03/15 23:47
37	PR01_EXAMPLE_AAC_015_A1.lcd	Unknown	4,136	129018	31,24	71341	4,839	06/03/15 06:16
38	PR01_EXAMPLE_AAC_016_A1.lcd	Unknown	4,144	1107488	650,52	75161	4,845	06/03/15 02:11
39	PR01_EXAMPLE_AAC_018_A1.lcd	Unknown	4,132	212277	51,89	91345	4,834	06/03/15 08:26
40	PR01_EXAMPLE_AAC_019_A1.lcd	Unknown	4,127	638572	443,15	65931	4,833	06/03/15 08:54
41	PR01_EXAMPLE_AAC_031_A1.lcd	Unknown	4,127	214935	177,12	72539	4,836	06/03/15 10:50
42	PR01_EXAMPLE_AAC_032_A1.lcd	Unknown	4,141	152946	59,81	83231	4,849	05/03/15 22:35
43	PR01_EXAMPLE_AAC_038_A1.lcd	Unknown	4,12	1433112	1028,55	61295	4,829	06/03/15 12:02
44	PR01_EXAMPLE_AAC_042_A1.lcd	Unknown	4,147	358346	13,67	80088	4,849	06/03/15 07:28
45	PR01_EXAMPLE_AAC_046_A1.lcd	Unknown	4,136	185636	125,22	94527	4,839	06/03/15 09:09
46	PR01_EXAMPLE_AAC_052_A1.lcd	Unknown	4,113	109895	92,64	55060	4,826	06/03/15 14:26
47	PR01_EXAMPLE_AAC_057_A1.lcd	Unknown	4,139	276754	118,31	57710	4,842	06/03/15 04:35
48	PR01_EXAMPLE_AAC_059_A1.lcd	Unknown	4,123	613305	408,3	90207	4,829	06/03/15 11:47
49	PR01_EXAMPLE_AAC_070_A1.lcd	Unknown	4,137	235915	91,27	107559	4,842	06/03/15 07:42
50	PR01_EXAMPLE_AAC_071_A1.lcd	Unknown	4,127	70096	8,86	76773	4,837	05/03/15 21:23
51	PR01_EXAMPLE_AAC_071_B1.lcd	Unknown	4,113	104244	12,17	63678	4,821	06/03/15 15:09
52	PR01_EXAMPLE_AAC_073_A1.lcd	Unknown	4,135	238691	261,55	79444	4,842	05/03/15 23:04
53	PR01_EXAMPLE_AAC_076_A1.lcd	Unknown	4,106	2269920	272,03	63130	4,817	06/03/15 14:40
54	PR01_EXAMPLE_AAC_077_A1.lcd	Unknown	4,113	435617	241,78	96534	4,828	06/03/15 12:16
55	PR01_EXAMPLE_AAC_078_A1.lcd	Unknown	4,131	724530	545,03	55597	4,834	06/03/15 04:07
56	PR01_EXAMPLE_AAC_081_A1.lcd	Unknown	4,111	1089172	603,29	60052	4,825	06/03/15 14:54
57	PR01_EXAMPLE_AAC_082_A1.lcd	Unknown	4,143	2249625	483,63	73629	4,845	06/03/15 01:42
58	PR01_EXAMPLE_AAC_083_A1.lcd	Unknown	4,128	609203	189,05	78981	4,842	05/03/15 21:09
59	PR01_EXAMPLE_AAC_085_A1.lcd	Unknown	4,138	1070341	474,85	79320	4,843	06/03/15 01:57
60	PR01_EXAMPLE_AAC_088_A1.lcd	Unknown	4,134	165380	78,09	69335	4,835	06/03/15 05:47
61	PR01_EXAMPLE_AAC_090_A1.lcd	Unknown	4,135	428720	126,02	53516	4,837	06/03/15 02:25
62	PR01_EXAMPLE_AAC_091_A1.lcd	Unknown	4,141	508057	273,02	76741	4,846	05/03/15 21:52
63	PR01_EXAMPLE_AAC_092_A1.lcd	Unknown	4,126	112726	108,69	65944	4,833	06/03/15 12:45
64	PR01_EXAMPLE_AAC_096_A1.lcd	Unknown	4,117	83949	174,82	71317	4,824	06/03/15 12:30
65	PR01_EXAMPLE_AAC_098_A1.lcd	Unknown	4,139	629933	214,59	82272	4,843	05/03/15 23:18
66	PR01_EXAMPLE_AAC_098_B1.lcd	Unknown	4,118	753265	374,86	79000	4,83	06/03/15 13:42
67	PR01_EXAMPLE_AAC_108_A1.lcd	Unknown	4,128	183638	128,11	54598	4,844	05/03/15 19:56
68	PR01_EXAMPLE_AAC_110_A1.lcd	Unknown	4,148	778764	185,47	61245	4,856	06/03/15 00:16
69	PR01_EXAMPLE_AAC_115_A1.lcd	Unknown	4,129	100659	122,88	72775	4,831	06/03/15 08:11
70	PR01_EXAMPLE_AAC_120_A1.lcd	Unknown	4,12	181542	180,07	71194	4,83	06/03/15 12:59
71	PR01_EXAMPLE_AAC_122_A1.lcd	Unknown	4,127	827089	452,56	76285	4,832	06/03/15 11:04
72	PR01_EXAMPLE_AAC_125_A1.lcd	Unknown	4,134	2038199	661,87	74055	4,837	06/03/15 09:38
73	PR01_EXAMPLE_AAC_126_A1.lcd	Unknown	4,136	320300	296,95	76822	4,844	06/03/15 00:45
74	PR01_EXAMPLE_AAC_131_A1.lcd	Unknown	4,144	212271	100,3	70617	4,848	06/03/15 06:59
75	PR01_EXAMPLE_AAC_131_B1.lcd	Unknown	4,133	245060	89,37	72175	4,84	06/03/15 05:04
76	PR01_EXAMPLE_AAC_137_A1.lcd	Unknown	4,143	55756	43,64	76223	4,844	06/03/15 04:21
77	PR01_EXAMPLE_AAC_139_A1.lcd	Unknown	4,14	278711	46,73	79872	4,843	06/03/15 06:02
78	PR01_EXAMPLE_AAC_141_A1.lcd	Unknown	4,124	1145886	416,17	87505	4,835	05/03/15 20:54
79	PR01_EXAMPLE_AAC_143_A1.lcd	Unknown	4,137	90449	51,77	81498	4,844	06/03/15 09:52
80	PR01_EXAMPLE_AAC_146_A1.lcd	Unknown	4,141	218739	48,48	67344	4,843	06/03/15 10:06
81	PR01_EXAMPLE_AAC_147_A1.lcd	Unknown	4,137	166504	93,5	68538	4,839	06/03/15 03:38
82	PR01_EXAMPLE_AAC_148_A1.lcd	Unknown	4,113	530199	655,72	61677	4,822	06/03/15 13:57
83	PR01_EXAMPLE_AAC_149_A1.lcd	Unknown	4,139	178843	110,02	59251	4,845	06/03/15 02:40
84	PR01_EXAMPLE_AAC_153_A1.lcd	Unknown	4,144	143798	108,43	73978	4,844	06/03/15 03:09
85	PR01_EXAMPLE_AAC_153_B1.lcd	Unknown	4,134	162105	164,81	72417	4,837	06/03/15 09:23
86	PR01_EXAMPLE_AAC_156_A1.lcd	Unknown	4,139	4356254	531,05	86207	4,838	06/03/15 06:45
87	PR01_EXAMPLE_AAC_160_A1.lcd	Unknown	4,14	824855	907,86	72991	4,845	06/03/15 06:31
88	PR01_EXAMPLE_AAC_163_A1.lcd	Unknown	4,133	80945	31,81	70862	4,844	05/03/15 22:21
89	PR01_EXAMPLE_AAC_164_A1.lcd	Unknown	4,134	112596	51,04	70206	4,84	05/03/15 23:33
90	PR01_EXAMPLE_AAC_165_A1.lcd	Unknown	4,072	20459	4,36	71495	4,848	06/03/15 00:59
91	PR01_EXAMPLE_AAC_166_A1.lcd	Unknown	4,129	1775367	665,37	84827	4,834	06/03/15 05:33
92	PR01_EXAMPLE_AAC_167_A1.lcd	Unknown	4,128	39897	41,71	71624	4,834	06/03/15 11:18
93	PR01_EXAMPLE_AAC_169_A1.lcd	Unknown	4,144	104041	61,87	74532	4,844	06/03/15 03:23
94	PR01_EXAMPLE_AAC_173_A1.lcd	Unknown	4,123	328938	114,1	72832	4,837	05/03/15 20:11
95	PR01_EXAMPLE_AAC_174_A1.lcd	Unknown	4,139	2016316	368,33	86310	4,839	06/03/15 03:52
96	PR01_EXAMPLE_AAC_176_A1.lcd	Unknown	4,119	956952	496,45	73685	4,83	06/03/15 13:28
97	PR01_EXAMPLE_AAC_179_A1.lcd	Unknown	4,147	1036936	490,95	59204	4,855	06/03/15 01:13
98	PR01_EXAMPLE_AAC_179_B1.lcd	Unknown	4,107	1285961	922,9	75456	4,822	06/03/15 11:33
99	PR01_EXAMPLE_AAC_182_A1.lcd	Unknown	4,134	31279	11,35	75320	4,835	06/03/15 10:21
100	PR01_EXAMPLE_AAC_183_A1.lcd	Unknown	4,128	109339	90,13	67660	4,844	05/03/15 21:37
101	PR01_EXAMPLE_AAC_187_A1.lcd	Unknown	4,139	3397507	897	71970	4,843	06/03/15 01:28
102	PR01_EXAMPLE_AAC_193_A1.lcd	Unknown	4,137	3293959	981,6	52822	4,843	06/03/15 04:50
103	PR01_EXAMPLE_AAC_193_B1.lcd	Unknown	4,132	4344372	844,53	76537	4,836	06/03/15 07:14
104	PR01_EXAMPLE_AAC_194_A1.lcd	Unknown	4,131	1170069	690,84	83701	4,847	05/03/15 20:40
105	PR01_EXAMPLE_AAC_196_A1.lcd	Unknown	4,14	239607	172,51	69141	4,853	05/03/15 20:25
106	PR01_EXAMPLE_AAC_197_A1.lcd	Unknown	4,144	548969	293,37	78190	4,846	05/03/15 22:49
107	PR01_EXAMPLE_AAC_198_A1.lcd	Unknown	4,139	457402	332,85	66864	4,838	06/03/15 08:40
								
ID#	5							
Name	8-iso-15-keto-PGF2b							
	Data Filename	Sample Type	Ret. Time	Area	S/N	ISTD Area	ISTD Ret.Time	Date Acquired
1	PR01_EXAMPLE_AAC_0001BLANK_A1.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 17:03
2	PR01_EXAMPLE_AAC_0001BLANK_A2.lcd	Unknown	-----	-----	-----	-----	-----	05/03/15 19:28
3	PR01_EXAMPLE_AAC_0001BLANK_B1.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 15:37
4	PR01_EXAMPLE_AAC_0001BLANK_B2.lcd	Unknown	-----	-----	-----	-----	-----	06/03/15 18:01
5	PR01_EXAMPLE_AAC_0001CAL0_A1.lcd	Unknown	4,205	7	0,11	44960	4,64	05/03/15 17:32
6	PR01_EXAMPLE_AAC_0001CAL0_A2.lcd	Unknown	4,237	705	0,58	45485	4,631	06/03/15 16:06
7	PR01_EXAMPLE_AAC_0001CAL1_A1.lcd	Unknown	4,198	15945	65,31	40757	4,639	05/03/15 17:47
8	PR01_EXAMPLE_AAC_0001CAL1_A2.lcd	Unknown	4,195	14951	35,78	35861	4,629	06/03/15 16:21
9	PR01_EXAMPLE_AAC_0001CAL2_A1.lcd	Unknown	4,207	34014	46,83	38071	4,643	05/03/15 18:01
10	PR01_EXAMPLE_AAC_0001CAL2_A2.lcd	Unknown	4,196	32602	50,73	35392	4,629	06/03/15 16:35
11	PR01_EXAMPLE_AAC_0001CAL3_A1.lcd	Unknown	4,204	52024	135,67	38014	4,64	05/03/15 18:15
12	PR01_EXAMPLE_AAC_0001CAL3_A2.lcd	Unknown	4,186	53935	89,85	35652	4,626	06/03/15 16:50
13	PR01_EXAMPLE_AAC_0001CAL4_A1.lcd	Unknown	4,202	322995	314,33	45688	4,634	05/03/15 18:30
14	PR01_EXAMPLE_AAC_0001CAL4_A2.lcd	Unknown	4,19	318937	189,62	50669	4,629	06/03/15 17:04
15	PR01_EXAMPLE_AAC_0001CAL5_A1.lcd	Unknown	4,208	500303	236,84	44369	4,646	05/03/15 18:44
16	PR01_EXAMPLE_AAC_0001CAL5_A2.lcd	Unknown	4,189	515121	453,64	45173	4,628	06/03/15 17:18
17	PR01_EXAMPLE_AAC_0001CAL6_A1.lcd	Unknown	4,198	1145369	453,82	52934	4,634	05/03/15 18:59
18	PR01_EXAMPLE_AAC_0001CAL6_A2.lcd	Unknown	4,184	1094093	155,52	47758	4,615	06/03/15 17:33
19	PR01_EXAMPLE_AAC_0001QC_A1.lcd	Unknown	4,111	9819	28,73	40922	4,649	05/03/15 16:49
20	PR01_EXAMPLE_AAC_0001QC_A2.lcd	Unknown	4,239	663	2,36	36653	4,644	05/03/15 17:18
21	PR01_EXAMPLE_AAC_0001QC_B1.lcd	Unknown	4,228	700	2,32	43126	4,64	05/03/15 19:13
